date,week_start,host_name,lang,page_path,page_title,channel_group,device_category,screen_page_views,active_users,sessions,engagement_rate,bounce_rate,avg_engagement_seconds,key_events,total_revenue,pulled_at
2026-08-06,2026-08-03,www.seeed.cc,EN,/product-category/rockchip,Products - Industrial Computer - Rockchip | Seeed Studio - The AI Hardware Partner,Referral,desktop,2,1,1,1.0,0.0,0.0,0,0.0,2026-09-03 04:48:11
2026-08-06,2026-08-03,www.seeed.cc,EN,/product-category/sensor,Products - Sensor | Seeed Studio - The AI Hardware Partner,Unassigned,mobile,2,2,2,1.0,0.0,65.5,0,0.0,2026-09-03 04:48:11
2026-08-06,2026-08-03,www.seeed.cc,EN,/product-category/voice-sensors,Products - Sensor - Sound Sensor | Seeed Studio - The AI Hardware Partner,Organic Social,desktop,2,1,2,1.0,0.0,0.0,0,0.0,2026-09-03 04:48:11
2026-08-06,2026-08-03,www.seeed.cc,EN,/product-category/voice-sensors,Products - Sensor - Sound Sensor | Seeed Studio - The AI Hardware Partner,Unassigned,desktop,2,1,1,1.0,0.0,26.0,0,0.0,2026-09-03 04:48:11
2026-08-06,2026-08-03,www.seeed.cc,EN,/product/4g-data-logger,4G Data Logger | Seeed Studio,Unassigned,desktop,2,2,2,1.0,0.0,7.5,0,0.0,2026-09-03 04:48:11
2026-08-06,2026-08-03,www.seeed.cc,EN,/product/lora-series-module-en,LoRa® Series Module | Seeed Studio,Organic Search,desktop,2,1,2,0.5,0.5,0.5,0,0.0,2026-09-03 04:48:11
2026-08-06,2026-08-03,www.seeed.cc,EN,/product/recamera-2002-series-open-source-ai-camera,reCamera AI Camera | Seeed Studio,Organic Search,desktop,2,1,2,0.5,0.5,9.5,0,0.0,2026-09-03 04:48:11
2026-08-06,2026-08-03,www.seeed.cc,EN,/product/recomputer-ai-r2000-series-raspberry-pi-high-performance-edge-ai-computer-based-on-raspberry-pi-5-hailo-8-ai-acceleration-module,reComputer R2000 Series | Seeed Studio,Organic Search,desktop,2,2,2,1.0,0.0,32.0,0,0.0,2026-09-03 04:48:11
2026-08-06,2026-08-03,www.seeed.cc,EN,/product/recomputer-ai-r2000-series-raspberry-pi-high-performance-edge-ai-computer-based-on-raspberry-pi-5-hailo-8-ai-acceleration-module,reComputer R2000 Series | Seeed Studio,Organic Social,desktop,2,1,2,1.0,0.0,0.0,0,0.0,2026-09-03 04:48:11
2026-08-06,2026-08-03,www.seeed.cc,EN,/product/recomputer-classic-jetson,reComputer Classic Jetson™ | Seeed Studio,Direct,desktop,2,2,2,0.0,1.0,2.5,0,0.0,2026-09-03 04:48:11
2026-08-06,2026-08-03,www.seeed.cc,EN,/product/recomputer-mini-jetson-series,reComputer Mini Jetson™ | Seeed Studio,Unassigned,desktop,2,2,2,1.0,0.0,21.5,0,0.0,2026-09-03 04:48:11
2026-08-06,2026-08-03,www.seeed.cc,EN,/product/recomputer-r,reComputer R | Seeed Studio,Organic Search,desktop,2,2,2,1.0,0.0,83.5,0,0.0,2026-09-03 04:48:11
2026-08-06,2026-08-03,www.seeed.cc,EN,/product/recomputer-super-jetson-series,reComputer Super Jetson™ | Seeed Studio,Organic Search,mobile,2,2,2,1.0,0.0,22.0,0,0.0,2026-09-03 04:48:11
2026-08-06,2026-08-03,www.seeed.cc,EN,/product/recomputer-super-jetson-series,reComputer Super Jetson™ | Seeed Studio,Paid Search,desktop,2,2,2,1.0,0.0,128.0,0,0.0,2026-09-03 04:48:11
2026-08-06,2026-08-03,www.seeed.cc,EN,/product/recomputer-super-jetson-series,reComputer Super Jetson™ | Seeed Studio,Referral,desktop,2,1,1,1.0,0.0,21.0,0,0.0,2026-09-03 04:48:11
2026-08-06,2026-08-03,www.seeed.cc,EN,/product/rerouter-cm4-raspberry-pi-based-mini-router-travel-router-dual-gigabit-ethernet-openwrt-os,reRouter | Seeed Studio,Organic Search,desktop,2,2,2,1.0,0.0,110.5,0,0.0,2026-09-03 04:48:11
2026-08-06,2026-08-03,www.seeed.cc,EN,/product/respeaker-mic-array-v2-0,reSpeaker XMOS XVF3800: 4-Mic Array | Seeed Studio,AI Assistant,desktop,2,2,3,0.3333,0.6667,1.33,0,0.0,2026-09-03 04:48:11
2026-08-06,2026-08-03,www.seeed.cc,EN,/product/respeaker-mic-array-v2-0,reSpeaker XMOS XVF3800: 4-Mic Array | Seeed Studio,Direct,mobile,2,1,2,0.5,0.5,76.5,0,0.0,2026-09-03 04:48:11
2026-08-06,2026-08-03,www.seeed.cc,EN,/product/respeaker-mic-array-v2-0,reSpeaker XMOS XVF3800: 4-Mic Array | Seeed Studio,Unassigned,mobile,2,2,2,1.0,0.0,116.0,0,0.0,2026-09-03 04:48:11
2026-08-06,2026-08-03,www.seeed.cc,EN,/product/reterminal-dm-10-1-industrial-hmi-cm4108032-raspberry-pi-industrial-panel-pc-panel-controller,"reTerminal DM 10"" | Seeed Studio",Unassigned,desktop,2,2,3,1.0,0.0,168.33,0,0.0,2026-09-03 04:48:11
2026-08-06,2026-08-03,www.seeed.cc,EN,/product/sensecap-a1102-lorawan-vision-ai-sensor,LoRaWAN® AI Camera | Seeed Studio,Organic Social,desktop,2,1,2,1.0,0.0,0.0,0,0.0,2026-09-03 04:48:11
2026-08-06,2026-08-03,www.seeed.cc,EN,/product/sensecap-indicator-series-4-inch-touch-screen-iot-development-platform,SenseCAP Indicator | Seeed Studio,Organic Search,desktop,2,2,2,1.0,0.0,3.5,0,0.0,2026-09-03 04:48:11
2026-08-06,2026-08-03,www.seeed.cc,EN,/product/sensecap-indicator-series-4-inch-touch-screen-iot-development-platform,SenseCAP Indicator | Seeed Studio,Organic Search,mobile,2,2,2,0.5,0.5,3.0,0,0.0,2026-09-03 04:48:11
2026-08-06,2026-08-03,www.seeed.cc,EN,/product/sensecap-one-s500-5-in-1-compact-weather-sensor,5-in-1 Compact Weather Sensor | Seeed Studio,Direct,desktop,2,2,2,0.0,1.0,2.0,0,0.0,2026-09-03 04:48:11
2026-08-06,2026-08-03,www.seeed.cc,EN,/product/sensecap-one-s500-5-in-1-compact-weather-sensor,5-in-1 Compact Weather Sensor | Seeed Studio,Unassigned,desktop,2,1,1,1.0,0.0,63.0,0,0.0,2026-09-03 04:48:11
2026-08-06,2026-08-03,www.seeed.cc,EN,/product/sensecap-s2101-lorawan-air-temperature-and-humidity-sensor,Air Temperature and Humidity Sensor | Seeed Studio,Unassigned,desktop,2,1,2,1.0,0.0,2.5,0,0.0,2026-09-03 04:48:11
2026-08-06,2026-08-03,www.seeed.cc,EN,/product/sensecap-watcher-the-physical-ai-agent-for-smarter-spaces,SenseCAP Watcher | Seeed Studio,Referral,desktop,2,1,1,1.0,0.0,3.0,0,0.0,2026-09-03 04:48:11
2026-08-06,2026-08-03,www.seeed.cc,EN,/purchase,Official Purchase Channels,Direct,desktop,2,2,2,1.0,0.0,2.5,0,0.0,2026-09-03 04:48:11
2026-08-06,2026-08-03,www.seeed.cc,EN,/purchase,Official Purchase Channels,Unassigned,mobile,2,1,1,1.0,0.0,30.0,0,0.0,2026-09-03 04:48:11
2026-08-06,2026-08-03,www.seeed.cc,EN,/selection/weather-station,Product Selection Assistant,Unassigned,desktop,2,2,2,1.0,0.0,391.0,0,0.0,2026-09-03 04:48:11
2026-08-06,2026-08-03,www.seeed.cc,EN,/solutions,Seeed Studio - The AI Hardware Partner,Referral,desktop,2,1,1,1.0,0.0,10.0,0,0.0,2026-09-03 04:48:11
2026-08-06,2026-08-03,www.seeed.cc,EN,/solutions/campus-safety-management,Campus Safety Management | Tracking with Panic Alarm,Organic Social,desktop,2,1,2,1.0,0.0,0.0,0,0.0,2026-09-03 04:48:11
2026-08-06,2026-08-03,www.seeed.cc,EN,/solutions/campus-safety-management,Campus Safety Management | Tracking with Panic Alarm,Referral,desktop,2,1,1,1.0,0.0,34.0,0,0.0,2026-09-03 04:48:11
2026-08-06,2026-08-03,www.seeed.cc,EN,/solutions/hazard-response,Emergency Response Command | Off-Grid Data & Comms,Direct,desktop,2,2,2,1.0,0.0,0.0,0,0.0,2026-09-03 04:48:11
2026-08-06,2026-08-03,www.seeed.cc,EN,/solutions/intelligent-video-analytics,Intelligent Video Analytics | Multi-Camera Edge AI Inference,Organic Social,desktop,2,1,2,1.0,0.0,0.0,0,0.0,2026-09-03 04:48:11
2026-08-06,2026-08-03,www.seeed.cc,EN,/solutions/reference-designs/industrial_security_jetson,Industrial Security on Jetson,Direct,desktop,2,2,2,1.0,0.0,18.0,0,0.0,2026-09-03 04:48:11
2026-08-06,2026-08-03,www.seeed.cc,EN,/solutions/reference-designs/recamera_ecosystem,Plug & Play AI Camera,Organic Social,desktop,2,1,2,1.0,0.0,0.0,0,0.0,2026-09-03 04:48:11
2026-08-06,2026-08-03,www.seeed.cc,EN,/solutions/smart-agriculture-sensing,Smart Agriculture Sensing | Micro-Climate & Soil Moisture,AI Assistant,desktop,2,1,1,1.0,0.0,6.0,0,0.0,2026-09-03 04:48:11
2026-08-06,2026-08-03,www.seeed.co.jp,JP,/,Seeed Studio - AIハードウェアパートナー,Organic Search,tablet,2,1,1,1.0,0.0,59.0,0,0.0,2026-09-03 04:48:11
2026-08-06,2026-08-03,www.seeed.co.jp,JP,/about-us,About Seeed Studio,Organic Search,desktop,2,2,2,1.0,0.0,1.5,0,0.0,2026-09-03 04:48:11
2026-08-06,2026-08-03,www.seeed.co.jp,JP,/about-us/seeedkk,About SeeedKK,Direct,desktop,2,1,1,1.0,0.0,6.0,0,0.0,2026-09-03 04:48:11
2026-08-06,2026-08-03,www.seeed.co.jp,JP,/about-us/seeedkk,About SeeedKK,Referral,desktop,2,2,2,1.0,0.0,12.0,0,0.0,2026-09-03 04:48:11
2026-08-06,2026-08-03,www.seeed.co.jp,JP,/category/solutions-ja,ソリューション - カテゴリ,Direct,desktop,2,2,2,1.0,0.0,75.5,0,0.0,2026-09-03 04:48:11
2026-08-06,2026-08-03,www.seeed.co.jp,JP,/contacts,Contact Us - Seeed Studio,Organic Search,desktop,2,2,2,1.0,0.0,126.5,1,0.0,2026-09-03 04:48:11
2026-08-06,2026-08-03,www.seeed.co.jp,JP,/product-category/ipc-ja,デバイス別に探す - 産業用コンピュータ | Seeed Studio - AIハードウェアパートナー,Organic Search,desktop,2,2,2,1.0,0.0,15.5,0,0.0,2026-09-03 04:48:11
2026-08-06,2026-08-03,www.seeed.co.jp,JP,/product-category/lora-environmental-sensors-ja,デバイス別に探す - センサー - LoRa® 環境センサ | Seeed Studio - AIハードウェアパートナー,Organic Search,desktop,2,1,1,1.0,0.0,20.0,0,0.0,2026-09-03 04:48:11
2026-08-06,2026-08-03,www.seeed.co.jp,JP,/product-category/modules-ja,デバイス別に探す - IoT モジュール | Seeed Studio - AIハードウェアパートナー,Organic Search,tablet,2,1,1,1.0,0.0,22.0,0,0.0,2026-09-03 04:48:11
2026-08-06,2026-08-03,www.seeed.co.jp,JP,/product-category/raspberry-pi-ja,デバイス別に探す - 産業用コンピュータ - Raspberry Pi | Seeed Studio - AIハードウェアパートナー,Organic Search,desktop,2,1,1,1.0,0.0,99.0,0,0.0,2026-09-03 04:48:11
2026-08-06,2026-08-03,www.seeed.co.jp,JP,/product-category/sensor-ja,デバイス別に探す - センサー | Seeed Studio - AIハードウェアパートナー,Referral,desktop,2,2,2,1.0,0.0,11.5,0,0.0,2026-09-03 04:48:11
2026-08-06,2026-08-03,www.seeed.co.jp,JP,/product/home-assistant-green,Home Assistant Green | Seeed Studio,Organic Search,mobile,2,2,2,0.0,1.0,3.5,0,0.0,2026-09-03 04:48:11
2026-08-06,2026-08-03,www.seeed.co.jp,JP,/product/recomputer-robotics-series,reComputer Robotics Series | Seeed Studio,AI Assistant,desktop,2,2,3,0.3333,0.6667,8.67,0,0.0,2026-09-03 04:48:11
2026-08-06,2026-08-03,www.seeed.co.jp,JP,/product/respeaker-mic-array-v2-0,ReSpeaker 4マイクアレイ | Seeed Studio,Direct,desktop,2,1,2,0.5,0.5,3.5,0,0.0,2026-09-03 04:48:11
2026-08-06,2026-08-03,www.seeed.co.jp,JP,/product/respeaker-mic-array-v2-0,ReSpeaker 4マイクアレイ | Seeed Studio,Organic Search,mobile,2,2,2,0.5,0.5,13.5,0,0.0,2026-09-03 04:48:11
2026-08-06,2026-08-03,www.seeed.co.jp,JP,/product/sensecap-a1102-lorawan-vision-ai-sensor,LoRaWAN® AI視覚センサー | Seeed Studio,Organic Search,desktop,2,1,4,0.25,0.75,4.25,0,0.0,2026-09-03 04:48:11
2026-08-06,2026-08-03,www.seeed.co.jp,JP,/product/wio-e5-series-wireless-module-stm32wle5jc-arm-cortex-m4-and-sx126x-embedded-supports-lorawan,LoRa®通信モジュール | Seeed Studio,Organic Search,desktop,2,1,1,1.0,0.0,41.0,0,0.0,2026-09-03 04:48:11
2026-08-06,2026-08-03,www.seeed.co.jp,JP,/solutions/hazard-response,緊急対応指揮 | 無通信環境のデータ収集＋オフグリッド通信 | Seeed Studio,Organic Search,desktop,2,1,3,0.3333,0.6667,0.0,0,0.0,2026-09-03 04:48:11
2026-08-06,2026-08-03,www.seeed.co.jp,JP,/solutions/smart-agriculture-sensing,スマート農業環境センシング | 微気象＋土壌水分の精密モニタリング | Seeed Studio,Organic Search,desktop,2,2,2,1.0,0.0,38.5,0,0.0,2026-09-03 04:48:11
2026-08-06,2026-08-03,www.seeed.co.jp,JP,/solutions/voicecollectionanalysis,音声収集・分析 | エッジAIによる非侵襲な接客品質評価 | Seeed Studio,Direct,desktop,2,2,2,1.0,0.0,26.0,0,0.0,2026-09-03 04:48:11
2026-08-06,2026-08-03,www.seeed.co.jp,JP,/xiao-series-page,Seeed Studio XIAO – ほぼあらゆるものにAIを,Organic Search,tablet,2,1,1,1.0,0.0,260.0,0,0.0,2026-09-03 04:48:11
2026-08-06,2026-08-03,www.seeedstudio.com.cn,CN,/about-us,关于我们 – 矽递科技,Direct,mobile,2,2,2,0.0,1.0,0.0,0,0.0,2026-09-03 04:48:11
2026-08-06,2026-08-03,www.seeedstudio.com.cn,CN,/category/reference-designs,参考设计,Organic Search,desktop,2,1,2,0.5,0.5,15.5,0,0.0,2026-09-03 04:48:11
2026-08-06,2026-08-03,www.seeedstudio.com.cn,CN,/contacts,联系我们 - 矽递科技,Direct,desktop,2,3,4,0.25,0.75,8.25,0,0.0,2026-09-03 04:48:11
2026-08-06,2026-08-03,www.seeedstudio.com.cn,CN,/customization,ODM/OEM定制服务,Referral,desktop,2,1,1,1.0,0.0,189.0,1,0.0,2026-09-03 04:48:11
2026-08-06,2026-08-03,www.seeedstudio.com.cn,CN,/post/矽递科技sensecap耘果喜获iote金奖创新产品！,矽递科技SenseCAP耘果喜获“IOTE金奖创新产品”！,Direct,desktop,2,2,2,0.0,1.0,0.0,0,0.0,2026-09-03 04:48:11
2026-08-06,2026-08-03,www.seeedstudio.com.cn,CN,/post/超低功耗低价芯片登顶级期刊，头号创客潘昊,超低功耗低价芯片登顶级期刊，“头号创客”潘昊能否引爆数十万创客的开源市场？,Direct,desktop,2,2,2,0.0,1.0,0.0,0,0.0,2026-09-03 04:48:11
2026-08-06,2026-08-03,www.seeedstudio.com.cn,CN,/product-category/beaglebone-zh-hans,按产品 - 工业计算机 - BeagleBone® | 矽递科技 - AI 硬件合作伙伴,Referral,desktop,2,1,1,1.0,0.0,4.0,0,0.0,2026-09-03 04:48:11
2026-08-06,2026-08-03,www.seeedstudio.com.cn,CN,/product-category/hmi-zh-hans,按产品 - 屏幕/人机界面 | 矽递科技 - AI 硬件合作伙伴,AI Assistant,mobile,2,1,1,1.0,0.0,50.0,0,0.0,2026-09-03 04:48:11
2026-08-06,2026-08-03,www.seeedstudio.com.cn,CN,/product-category/hmi-zh-hans,按产品 - 屏幕/人机界面 | 矽递科技 - AI 硬件合作伙伴,Direct,desktop,2,2,2,1.0,0.0,20.0,0,0.0,2026-09-03 04:48:11
2026-08-06,2026-08-03,www.seeedstudio.com.cn,CN,/product-category/hmi-zh-hans,按产品 - 屏幕/人机界面 | 矽递科技 - AI 硬件合作伙伴,Referral,desktop,2,2,2,1.0,0.0,4.0,0,0.0,2026-09-03 04:48:11
2026-08-06,2026-08-03,www.seeedstudio.com.cn,CN,/product-category/products-zh-hans,按产品 | 矽递科技 - AI 硬件合作伙伴,Direct,desktop,2,2,2,1.0,0.0,42.0,0,0.0,2026-09-03 04:48:11
2026-08-06,2026-08-03,www.seeedstudio.com.cn,CN,/product-category/products-zh-hans,按产品 | 矽递科技 - AI 硬件合作伙伴,Referral,desktop,2,2,2,1.0,0.0,64.0,0,0.0,2026-09-03 04:48:11
2026-08-06,2026-08-03,www.seeedstudio.com.cn,CN,/product-category/raspberry-pi-zh-hans,按产品 - 工业计算机 - 树莓派 | 矽递科技 - AI 硬件合作伙伴,Direct,desktop,2,2,2,1.0,0.0,14.5,0,0.0,2026-09-03 04:48:11
2026-08-06,2026-08-03,www.seeedstudio.com.cn,CN,/product-category/robotics-zh-hans,按场景 - 具身智能 | 矽递科技 - AI 硬件合作伙伴,Referral,desktop,2,1,2,0.5,0.5,2.5,0,0.0,2026-09-03 04:48:11
2026-08-06,2026-08-03,www.seeedstudio.com.cn,CN,/product-category/sensecraft-zh-hans,按产品 - 软件和云服务 | 矽递科技 - AI 硬件合作伙伴,Direct,desktop,2,2,3,0.3333,0.6667,3.33,0,0.0,2026-09-03 04:48:11
2026-08-06,2026-08-03,www.seeedstudio.com.cn,CN,/product-category/sensecraft-zh-hans,按产品 - 软件和云服务 | 矽递科技 - AI 硬件合作伙伴,Organic Search,desktop,2,2,2,1.0,0.0,6.0,0,0.0,2026-09-03 04:48:11
2026-08-06,2026-08-03,www.seeedstudio.com.cn,CN,/product-category/smart-terminal-zh-hans,按产品 - 屏幕/人机界面 - ESP32屏幕 | 矽递科技 - AI 硬件合作伙伴,Direct,desktop,2,2,2,0.5,0.5,6.5,0,0.0,2026-09-03 04:48:11
2026-08-06,2026-08-03,www.seeedstudio.com.cn,CN,/product-category/smart-terminal-zh-hans,按产品 - 屏幕/人机界面 - ESP32屏幕 | 矽递科技 - AI 硬件合作伙伴,Referral,desktop,2,1,1,1.0,0.0,18.0,0,0.0,2026-09-03 04:48:11
2026-08-06,2026-08-03,www.seeedstudio.com.cn,CN,/product-category/weather-stations-zh-hans,按产品 - 传感器 - 多合一气象环境传感器 | 矽递科技 - AI 硬件合作伙伴,Referral,desktop,2,1,1,1.0,0.0,8.0,0,0.0,2026-09-03 04:48:11
2026-08-06,2026-08-03,www.seeedstudio.com.cn,CN,/product/home-assistant-green,Home Assistant Green | Seeed Studio,Organic Search,desktop,2,2,3,0.6667,0.3333,11.33,0,0.0,2026-09-03 04:48:11
2026-08-06,2026-08-03,www.seeedstudio.com.cn,CN,/product/home-assistant-green,Home Assistant Green | Seeed Studio,Referral,mobile,2,1,1,1.0,0.0,62.0,0,0.0,2026-09-03 04:48:11
2026-08-06,2026-08-03,www.seeedstudio.com.cn,CN,/product/recomputer-mini-jetson-series,reComputer Mini Jetson™ 系列 | Seeed Studio,Direct,desktop,2,0,4,0.0,1.0,0.0,0,0.0,2026-09-03 04:48:11
2026-08-06,2026-08-03,www.seeedstudio.com.cn,CN,/product/seeed-studio-xiao-esp32-series,XIAO系列模组 | Seeed Studio,Organic Search,desktop,2,2,2,1.0,0.0,21.5,0,0.0,2026-09-03 04:48:11
2026-08-06,2026-08-03,www.seeedstudio.com.cn,CN,/product/sensecap-m2-multi-platform-lorawan-indoor-gateways,LoRaWAN®室内网关 | Seeed Studio,Organic Search,desktop,2,2,2,1.0,0.0,18.0,0,0.0,2026-09-03 04:48:11
2026-08-06,2026-08-03,www.seeedstudio.com.cn,CN,/product/sensecap-watcher-the-physical-ai-agent-for-smarter-spaces,SenseCAP Watcher | Seeed Studio,Direct,desktop,2,1,1,1.0,0.0,74.0,0,0.0,2026-09-03 04:48:11
2026-08-06,2026-08-03,www.seeedstudio.com.cn,CN,/product/sensecap-watcher-the-physical-ai-agent-for-smarter-spaces,SenseCAP Watcher | Seeed Studio,Referral,desktop,2,2,2,1.0,0.0,3.5,0,0.0,2026-09-03 04:48:11
2026-08-06,2026-08-03,www.seeedstudio.com.cn,CN,/product/tubular-multi-layer-soil-sensor,管式多层土壤墒情传感器 | Seeed Studio,Organic Search,desktop,2,2,2,1.0,0.0,23.5,0,0.0,2026-09-03 04:48:11
2026-08-06,2026-08-03,www.seeedstudio.com.cn,CN,/purchase,官方购买渠道,Referral,desktop,2,2,2,1.0,0.0,1.5,0,0.0,2026-09-03 04:48:11
2026-08-06,2026-08-03,www.seeedstudio.com.cn,CN,/raspberry-pi,树莓派 – Seeed Studio,AI Assistant,mobile,2,2,2,0.5,0.5,0.0,0,0.0,2026-09-03 04:48:11
2026-08-06,2026-08-03,www.seeedstudio.com.cn,CN,/solutions/environment-monitoring,无线环境监测方案 | LoRaWAN/4G/RS485 免布线点位部署 | Seeed Studio,Direct,desktop,2,1,2,1.0,0.0,0.0,0,0.0,2026-09-03 04:48:11
2026-08-06,2026-08-03,www.seeedstudio.com.cn,CN,/solutions/intelligent-video-analytics,智能视频分析方案 | 边缘 AI 本地推理，多路摄像头实时分析 | Seeed Studio,Direct,desktop,2,2,2,0.5,0.5,0.0,0,0.0,2026-09-03 04:48:11
2026-08-06,2026-08-03,www.seeedstudio.com.cn,CN,/solutions/reference-designs/smart_warehouse,智慧仓管方案,Direct,desktop,2,2,3,0.6667,0.3333,8.0,0,0.0,2026-09-03 04:48:11
2026-08-06,2026-08-03,www.seeedstudio.com.cn,CN,/solutions/smart-livestock-farming,智慧养殖方案 | 环境监测+AI牲畜健康检测，降本增效 | Seeed Studio,Organic Search,desktop,2,1,1,1.0,0.0,139.0,0,0.0,2026-09-03 04:48:11
2026-08-06,2026-08-03,www.seeedstudio.com.cn,CN,/solutions/voicecollectionanalysis,语音采集与分析方案 | 边缘AI无侵入式门店服务质检 | Seeed Studio,Direct,desktop,2,2,2,0.5,0.5,1.0,0,0.0,2026-09-03 04:48:11
2026-08-06,2026-08-03,www.seeedstudio.com.cn,CN,/solutions/voicecollectionanalysis,语音采集与分析方案 | 边缘AI无侵入式门店服务质检 | Seeed Studio,Referral,desktop,2,2,2,1.0,0.0,0.0,0,0.0,2026-09-03 04:48:11
2026-08-07,2026-08-03,www.seeed.cc,EN,/about-us,About Us – Seeed Studio,Organic Search,desktop,2,2,3,0.6667,0.3333,33.67,0,0.0,2026-09-03 04:48:11
2026-08-07,2026-08-03,www.seeed.cc,EN,/category/reference-designs,Reference Designs,Unassigned,desktop,2,1,1,1.0,0.0,35.0,0,0.0,2026-09-03 04:48:11
2026-08-07,2026-08-03,www.seeed.cc,EN,/category/solutions,Solutions - Category,Direct,mobile,2,2,2,0.5,0.5,16.5,0,0.0,2026-09-03 04:48:11
2026-08-07,2026-08-03,www.seeed.cc,EN,/category/success-cases,Success Case - Category,Unassigned,desktop,2,1,1,1.0,0.0,106.0,0,0.0,2026-09-03 04:48:11
2026-08-07,2026-08-03,www.seeed.cc,EN,/contacts,Contact Us - Seeed Studio,AI Assistant,mobile,2,2,2,0.5,0.5,197.5,1,0.0,2026-09-03 04:48:11
2026-08-07,2026-08-03,www.seeed.cc,EN,/contacts,Contact Us - Seeed Studio,Referral,desktop,2,2,2,1.0,0.0,74.5,0,0.0,2026-09-03 04:48:11
2026-08-07,2026-08-03,www.seeed.cc,EN,/contacts/distributor,Become our Distributor | SeeedStudio Distributor Application Form,Organic Search,desktop,2,1,1,1.0,0.0,0.0,0,0.0,2026-09-03 04:48:11
2026-08-07,2026-08-03,www.seeed.cc,EN,/customization,Customization Service – Seeed Studio,AI Assistant,mobile,2,2,2,1.0,0.0,70.5,0,0.0,2026-09-03 04:48:11
2026-08-07,2026-08-03,www.seeed.cc,EN,/news,News - Category,Direct,mobile,2,2,2,1.0,0.0,14.0,0,0.0,2026-09-03 04:48:11
2026-08-07,2026-08-03,www.seeed.cc,EN,/post/edge-ai-enabled-drones-delivering-first-response-for-public-safety,Edge AI-enabled Drones Delivering First Response for Public Safety,Direct,desktop,2,2,2,1.0,0.0,24.5,0,0.0,2026-09-03 04:48:11
2026-08-07,2026-08-03,www.seeed.cc,EN,/post/introducing-the-cm5-minima-r3-a-compact-open-source-powerhouse-for-raspberry-pi-cm5,"Introducing the CM5 MINIMA R3: A Compact, Open-Source Powerhouse for Raspberry Pi CM5",Organic Search,desktop,2,2,2,1.0,0.0,66.5,0,0.0,2026-09-03 04:48:11
2026-08-07,2026-08-03,www.seeed.cc,EN,/post/workshop-train-ultralytics-yolo-model-on-recamera,Workshop: train Ultralytics YOLO model on reCamera,Unassigned,desktop,2,2,2,0.5,0.5,26.0,0,0.0,2026-09-03 04:48:11
2026-08-07,2026-08-03,www.seeed.cc,EN,/product-category/ai-computer,Scenes - Robotics - AI Computer | Seeed Studio - The AI Hardware Partner,Unassigned,desktop,2,1,1,1.0,0.0,72.0,0,0.0,2026-09-03 04:48:11
2026-08-07,2026-08-03,www.seeed.cc,EN,/product-category/controller,Products - Controller | Seeed Studio - The AI Hardware Partner,Direct,desktop,2,1,1,1.0,0.0,7.0,0,0.0,2026-09-03 04:48:11
